MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm
13.12636575,26.27491686,0.074916858,4.074916858,8.074916858,33.07491686,8.074916858,14.07491686,78.07491686,47.07491686,1014.374917,1012.374917,15.67491686,23.67491686
10.66544066,22.57045368,0.070453684,4.170453684,7.870453684,35.07045368,9.070453684,15.07045368,80.07045368,45.07045368,1015.270454,1012.570454,14.57045368,21.57045368
9.994101305,24.00423111,2.504231107,3.204231107,5.904231107,41.00423111,9.004231107,15.00423111,69.00423111,41.00423111,1014.704231,1010.804231,15.00423111,23.00423111
9.219721464,26.41301293,0.213012933,4.213012933,8.213012933,33.21301293,8.213012933,14.21301293,78.21301293,47.21301293,1014.513013,1012.513013,15.81301293,23.81301293
11.30017404,25.27478817,3.774788173,4.474788173,7.174788173,42.27478817,10.27478817,16.27478817,70.27478817,42.27478817,1015.974788,1012.074788,16.27478817,24.27478817
9.043293731,24.3645641,2.864564097,3.564564097,6.264564097,41.3645641,9.364564097,15.3645641,69.3645641,41.3645641,1015.064564,1011.164564,15.3645641,23.3645641
9.272483413,23.52278592,0.02278592,3.92278592,8.32278592,36.02278592,12.02278592,19.02278592,77.02278592,49.02278592,1015.022786,1012.722786,14.82278592,21.42278592
11.27491686,23.97419983,0.174199826,3.974199826,7.274199826,36.67419983,8.674199826,14.67419983,78.67419983,45.67419983,1016.1742,1012.7742,14.67419983,21.87419983
8.270453684,22.48171775,0.681717745,5.181717745,8.181717745,38.68171775,11.68171775,17.68171775,85.68171775,50.68171775,1016.781718,1014.081718,14.58171775,21.58171775
9.004231107,26.61438299,0.414382989,4.414382989,8.414382989,33.41438299,8.414382989,14.41438299,78.41438299,47.41438299,1014.714383,1012.714383,16.01438299,24.01438299
11.41301293,23.28742871,0.187428707,2.787428707,7.187428707,38.98742871,5.987428707,16.98742871,73.98742871,46.98742871,1013.787429,1011.887429,14.18742871,21.78742871
10.27478817,22.59322716,0.093227157,4.193227157,7.893227157,35.09322716,9.093227157,15.09322716,80.09322716,45.09322716,1015.293227,1012.593227,14.59322716,21.59322716
9.364564097,25.0964909,1.296490897,5.096490897,8.396490897,37.7964909,9.796490897,15.7964909,79.7964909,46.7964909,1017.296491,1013.896491,15.7964909,22.9964909
9.52278592,24.0830292,0.9830292,3.5830292,7.9830292,39.7830292,6.7830292,17.7830292,74.7830292,47.7830292,1014.583029,1012.683029,14.9830292,22.5830292
9.974199826,27.09064554,0.890645539,4.890645539,8.890645539,33.89064554,8.890645539,14.89064554,78.89064554,47.89064554,1015.190646,1013.190646,16.49064554,24.49064554
8.481717745,22.16129217,0.338707834,3.761292166,7.461292166,34.66129217,8.661292166,14.66129217,79.66129217,44.66129217,1014.861292,1012.161292,14.16129217,21.16129217
11.61438299,24.2422633,1.142263295,3.742263295,8.142263295,39.9422633,6.942263295,17.9422633,74.9422633,47.9422633,1014.742263,1012.842263,15.1422633,22.7422633
8.087428707,23.91585429,0.415854288,4.315854288,8.715854288,36.41585429,12.41585429,19.41585429,77.41585429,49.41585429,1015.415854,1013.115854,15.21585429,21.81585429
8.293227157,23.97269085,0.472690845,4.372690845,8.772690845,36.47269085,12.47269085,19.47269085,77.47269085,49.47269085,1015.472691,1013.172691,15.27269085,21.87269085
11.0964909,26.83320343,0.633203428,4.633203428,8.633203428,33.63320343,8.633203428,14.63320343,78.63320343,47.63320343,1014.933203,1012.933203,16.23320343,24.23320343
8.8830292,23.5610781,1.061078099,5.161078099,8.861078099,36.0610781,10.0610781,16.0610781,81.0610781,46.0610781,1016.261078,1013.561078,15.5610781,22.5610781
12.09064554,24.81623263,1.01623263,4.81623263,8.11623263,37.51623263,9.51623263,15.51623263,79.51623263,46.51623263,1017.016233,1013.616233,15.51623263,22.71623263
7.861292166,21.4346293,0.365370702,4.134629298,7.134629298,37.6346293,10.6346293,16.6346293,84.6346293,49.6346293,1015.734629,1013.034629,13.5346293,20.5346293
9.042263295,25.56004013,0.639959867,3.360040133,7.360040133,32.36004013,7.360040133,13.36004013,77.36004013,46.36004013,1013.66004,1011.66004,14.96004013,22.96004013
9.915854288,23.72190971,0.221909714,4.121909714,8.521909714,36.22190971,12.22190971,19.22190971,77.22190971,49.22190971,1015.22191,1012.92191,15.02190971,21.62190971
9.972690845,25.38731703,3.887317027,4.587317027,7.287317027,42.38731703,10.38731703,16.38731703,70.38731703,42.38731703,1016.087317,1012.187317,16.38731703,24.38731703
11.83320343,24.64954619,1.549546191,4.149546191,8.549546191,40.34954619,7.349546191,18.34954619,75.34954619,48.34954619,1015.149546,1013.249546,15.54954619,23.14954619
9.261078099,25.29994832,3.799948317,4.499948317,7.199948317,42.29994832,10.29994832,16.29994832,70.29994832,42.29994832,1015.999948,1012.099948,16.29994832,24.29994832
10.81623263,23.55655608,1.056556078,5.156556078,8.856556078,36.05655608,10.05655608,16.05655608,81.05655608,46.05655608,1016.256556,1013.556556,15.55655608,22.55655608
7.434629298,24.05079669,0.950796689,3.550796689,7.950796689,39.75079669,6.750796689,17.75079669,74.75079669,47.75079669,1014.550797,1012.650797,14.95079669,22.55079669
10.56004013,24.30090681,1.200906806,3.800906806,8.200906806,40.00090681,7.000906806,18.00090681,75.00090681,48.00090681,1014.800907,1012.900907,15.20090681,22.80090681
9.721909714,26.57796764,0.377967641,4.377967641,8.377967641,33.37796764,8.377967641,14.37796764,78.37796764,47.37796764,1014.677968,1012.677968,15.97796764,23.97796764
10.38731703,26.09877124,0.101228763,3.898771237,7.898771237,32.89877124,7.898771237,13.89877124,77.89877124,46.89877124,1014.198771,1012.198771,15.49877124,23.49877124
9.449546191,21.8304483,0.030448304,4.530448304,7.530448304,38.0304483,11.0304483,17.0304483,85.0304483,50.0304483,1016.130448,1013.430448,13.9304483,20.9304483
10.29994832,24.05131151,2.551311509,3.251311509,5.951311509,41.05131151,9.051311509,15.05131151,69.05131151,41.05131151,1014.751312,1010.851312,15.05131151,23.05131151
9.256556078,25.64027038,4.140270381,4.840270381,7.540270381,42.64027038,10.64027038,16.64027038,70.64027038,42.64027038,1016.34027,1012.44027,16.64027038,24.64027038
8.850796689,23.56651669,1.066516687,5.166516687,8.866516687,36.06651669,10.06651669,16.06651669,81.06651669,46.06651669,1016.266517,1013.566517,15.56651669,22.56651669
9.100906806,25.2239561,0.9760439,3.0239561,7.0239561,32.0239561,7.0239561,13.0239561,77.0239561,46.0239561,1013.323956,1011.323956,14.6239561,22.6239561
11.57796764,25.21966357,3.71966357,4.41966357,7.11966357,42.21966357,10.21966357,16.21966357,70.21966357,42.21966357,1015.919664,1012.019664,16.21966357,24.21966357
11.09877124,24.24575106,1.145751056,3.745751056,8.145751056,39.94575106,6.945751056,17.94575106,74.94575106,47.94575106,1014.745751,1012.845751,15.14575106,22.74575106
7.830448304,21.94049593,0.140495934,4.640495934,7.640495934,38.14049593,11.14049593,17.14049593,85.14049593,50.14049593,1016.240496,1013.540496,14.04049593,21.04049593
9.051311509,22.18865024,0.31134976,3.78865024,7.48865024,34.68865024,8.68865024,14.68865024,79.68865024,44.68865024,1014.88865,1012.18865,14.18865024,21.18865024
10.64027038,24.74249523,1.642495234,4.242495234,8.642495234,40.44249523,7.442495234,18.44249523,75.44249523,48.44249523,1015.242495,1013.342495,15.64249523,23.24249523
9.266516687,24.06773513,0.967735126,3.567735126,7.967735126,39.76773513,6.767735126,17.76773513,74.76773513,47.76773513,1014.567735,1012.667735,14.96773513,22.56773513
10.2239561,23.20531762,0.294682378,3.605317622,8.005317622,35.70531762,11.70531762,18.70531762,76.70531762,48.70531762,1014.705318,1012.405318,14.50531762,21.10531762
10.21966357,25.42480105,3.924801049,4.624801049,7.324801049,42.42480105,10.42480105,16.42480105,70.42480105,42.42480105,1016.124801,1012.224801,16.42480105,24.42480105
9.045751056,24.77600555,1.676005547,4.276005547,8.676005547,40.47600555,7.476005547,18.47600555,75.47600555,48.47600555,1015.276006,1013.376006,15.67600555,23.27600555
7.940495934,26.92627512,0.726275124,4.726275124,8.726275124,33.72627512,8.726275124,14.72627512,78.72627512,47.72627512,1015.026275,1013.026275,16.32627512,24.32627512
7.88865024,25.22432434,3.724324337,4.424324337,7.124324337,42.22432434,10.22432434,16.22432434,70.22432434,42.22432434,1015.924324,1012.024324,16.22432434,24.22432434
9.542495234,24.96063416,3.460634158,4.160634158,6.860634158,41.96063416,9.960634158,15.96063416,69.96063416,41.96063416,1015.660634,1011.760634,15.96063416,23.96063416
8.867735126,25.13915275,2.039152755,4.639152755,9.039152755,40.83915275,7.839152755,18.83915275,75.83915275,48.83915275,1015.639153,1013.739153,16.03915275,23.63915275
9.205317622,20.86276556,0.937234437,3.562765563,6.562765563,37.06276556,10.06276556,16.06276556,84.06276556,49.06276556,1015.162766,1012.462766,12.96276556,19.96276556
10.42480105,22.19237739,0.307622608,3.792377392,7.492377392,34.69237739,8.692377392,14.69237739,79.69237739,44.69237739,1014.892377,1012.192377,14.19237739,21.19237739
9.576005547,22.69139973,0.191399734,4.291399734,7.991399734,35.19139973,9.191399734,15.19139973,80.19139973,45.19139973,1015.3914,1012.6914,14.69139973,21.69139973
11.92627512,24.82183782,1.021837823,4.821837823,8.121837823,37.52183782,9.521837823,15.52183782,79.52183782,46.52183782,1017.021838,1013.621838,15.52183782,22.72183782
10.22432434,26.31448927,0.114489269,4.114489269,8.114489269,33.11448927,8.114489269,14.11448927,78.11448927,47.11448927,1014.414489,1012.414489,15.71448927,23.71448927
9.960634158,25.77642989,4.276429888,4.976429888,7.676429888,42.77642989,10.77642989,16.77642989,70.77642989,42.77642989,1016.47643,1012.57643,16.77642989,24.77642989
9.939152755,22.28024106,0.219758938,3.880241062,7.580241062,34.78024106,8.780241062,14.78024106,79.78024106,44.78024106,1014.980241,1012.280241,14.28024106,21.28024106
6.862765563,22.4527394,0.652739404,5.152739404,8.152739404,38.6527394,11.6527394,17.6527394,85.6527394,50.6527394,1016.752739,1014.052739,14.5527394,21.5527394
7.892377392,23.51050192,0.010501921,3.910501921,8.310501921,36.01050192,12.01050192,19.01050192,77.01050192,49.01050192,1015.010502,1012.710502,14.81050192,21.41050192
8.391399734,26.0803876,0.119612399,3.880387601,7.880387601,32.8803876,7.880387601,13.8803876,77.8803876,46.8803876,1014.180388,1012.180388,15.4803876,23.4803876
10.82183782,25.42698736,3.926987356,4.626987356,7.326987356,42.42698736,10.42698736,16.42698736,70.42698736,42.42698736,1016.126987,1012.226987,16.42698736,24.42698736
11.31448927,26.36208318,0.162083176,4.162083176,8.162083176,33.16208318,8.162083176,14.16208318,78.16208318,47.16208318,1014.462083,1012.462083,15.76208318,23.76208318
10.77642989,24.93492847,3.434928473,4.134928473,6.834928473,41.93492847,9.934928473,15.93492847,69.93492847,41.93492847,1015.634928,1011.734928,15.93492847,23.93492847
7.980241062,21.37337003,0.426629971,4.073370029,7.073370029,37.57337003,10.57337003,16.57337003,84.57337003,49.57337003,1015.67337,1012.97337,13.47337003,20.47337003
8.452739404,26.19285973,0.007140274,3.992859726,7.992859726,32.99285973,7.992859726,13.99285973,77.99285973,46.99285973,1014.29286,1012.29286,15.59285973,23.59285973
9.510501921,22.36177089,0.561770891,5.061770891,8.061770891,38.56177089,11.56177089,17.56177089,85.56177089,50.56177089,1016.661771,1013.961771,14.46177089,21.46177089
11.0803876,27.27160259,1.071602594,5.071602594,9.071602594,34.07160259,9.071602594,15.07160259,79.07160259,48.07160259,1015.371603,1013.371603,16.67160259,24.67160259
10.42698736,25.90683329,4.406833288,5.106833288,7.806833288,42.90683329,10.90683329,16.90683329,70.90683329,42.90683329,1016.606833,1012.706833,16.90683329,24.90683329
11.36208318,24.50229145,0.702291448,4.502291448,7.802291448,37.20229145,9.202291448,15.20229145,79.20229145,46.20229145,1016.702291,1013.302291,15.20229145,22.40229145
9.934928473,25.44449215,3.944492147,4.644492147,7.344492147,42.44449215,10.44449215,16.44449215,70.44449215,42.44449215,1016.144492,1012.244492,16.44449215,24.44449215
7.373370029,22.74803212,0.248032117,4.348032117,8.048032117,35.24803212,9.248032117,15.24803212,80.24803212,45.24803212,1015.448032,1012.748032,14.74803212,21.74803212
11.19285973,26.07079113,0.129208868,3.870791132,7.870791132,32.87079113,7.870791132,13.87079113,77.87079113,46.87079113,1014.170791,1012.170791,15.47079113,23.47079113
8.361770891,24.89174116,1.79174116,4.39174116,8.79174116,40.59174116,7.59174116,18.59174116,75.59174116,48.59174116,1015.391741,1013.491741,15.79174116,23.39174116
12.27160259,22.7795546,0.279554601,4.379554601,8.079554601,35.2795546,9.279554601,15.2795546,80.2795546,45.2795546,1015.479555,1012.779555,14.7795546,21.7795546
10.90683329,26.6362708,0.436270796,4.436270796,8.436270796,33.4362708,8.436270796,14.4362708,78.4362708,47.4362708,1014.736271,1012.736271,16.0362708,24.0362708
10.50229145,25.47595783,0.724042171,3.275957829,7.275957829,32.27595783,7.275957829,13.27595783,77.27595783,46.27595783,1013.575958,1011.575958,14.87595783,22.87595783
10.44449215,24.29626811,2.796268113,3.496268113,6.196268113,41.29626811,9.296268113,15.29626811,69.29626811,41.29626811,1014.996268,1011.096268,15.29626811,23.29626811
8.448032117,22.16788628,0.332113722,3.767886278,7.467886278,34.66788628,8.667886278,14.66788628,79.66788628,44.66788628,1014.867886,1012.167886,14.16788628,21.16788628
11.07079113,24.98005568,1.180055683,4.980055683,8.280055683,37.68005568,9.680055683,15.68005568,79.68005568,46.68005568,1017.180056,1013.780056,15.68005568,22.88005568
9.69174116,21.95545378,0.155453783,4.655453783,7.655453783,38.15545378,11.15545378,17.15545378,85.15545378,50.15545378,1016.255454,1013.555454,14.05545378,21.05545378
8.479554601,22.53767811,0.737678108,5.237678108,8.237678108,38.73767811,11.73767811,17.73767811,85.73767811,50.73767811,1016.837678,1014.137678,14.63767811,21.63767811
11.6362708,24.14883788,1.048837879,3.648837879,8.048837879,39.84883788,6.848837879,17.84883788,74.84883788,47.84883788,1014.648838,1012.748838,15.04883788,22.64883788
10.47595783,24.99771859,3.497718586,4.197718586,6.897718586,41.99771859,9.997718586,15.99771859,69.99771859,41.99771859,1015.697719,1011.797719,15.99771859,23.99771859
9.296268113,23.66135928,0.16135928,4.06135928,8.46135928,36.16135928,12.16135928,19.16135928,77.16135928,49.16135928,1015.161359,1012.861359,14.96135928,21.56135928
7.867886278,22.08638453,0.413615472,3.686384528,7.386384528,34.58638453,8.586384528,14.58638453,79.58638453,44.58638453,1014.786385,1012.086385,14.08638453,21.08638453
10.98005568,22.04634324,0.246343242,4.746343242,7.746343242,38.24634324,11.24634324,17.24634324,85.24634324,50.24634324,1016.346343,1013.646343,14.14634324,21.14634324
7.955453783,24.3444365,0.544436503,4.344436503,7.644436503,37.0444365,9.044436503,15.0444365,79.0444365,46.0444365,1016.544437,1013.144437,15.0444365,22.2444365
8.537678108,25.345072,3.845071996,4.545071996,7.245071996,42.345072,10.345072,16.345072,70.345072,42.345072,1016.045072,1012.145072,16.345072,24.345072
8.948837879,23.29938976,0.200610236,3.699389764,8.099389764,35.79938976,11.79938976,18.79938976,76.79938976,48.79938976,1014.79939,1012.49939,14.59938976,21.19938976
9.997718586,26.23482633,0.034826332,4.034826332,8.034826332,33.03482633,8.034826332,14.03482633,78.03482633,47.03482633,1014.334826,1012.334826,15.63482633,23.63482633
9.66135928,22.29175215,0.491752153,4.991752153,7.991752153,38.49175215,11.49175215,17.49175215,85.49175215,50.49175215,1016.591752,1013.891752,14.39175215,21.39175215
7.786384528,25.04883805,3.548838049,4.248838049,6.948838049,42.04883805,10.04883805,16.04883805,70.04883805,42.04883805,1015.748838,1011.848838,16.04883805,24.04883805
8.046343242,24.61349511,3.113495108,3.813495108,6.513495108,41.61349511,9.613495108,15.61349511,69.61349511,41.61349511,1015.313495,1011.413495,15.61349511,23.61349511
10.3444365,23.63788065,1.137880649,5.237880649,8.937880649,36.13788065,10.13788065,16.13788065,81.13788065,46.13788065,1016.337881,1013.637881,15.63788065,22.63788065
10.345072,23.70311334,0.203113343,4.103113343,8.503113343,36.20311334,12.20311334,19.20311334,77.20311334,49.20311334,1015.203113,1012.903113,15.00311334,21.60311334
9.299389764,25.37659123,1.576591229,5.376591229,8.676591229,38.07659123,10.07659123,16.07659123,80.07659123,47.07659123,1017.576591,1014.176591,16.07659123,23.27659123
11.23482633,23.11632622,0.383673781,3.516326219,7.916326219,35.61632622,11.61632622,18.61632622,76.61632622,48.61632622,1014.616326,1012.316326,14.41632622,21.01632622
8.291752153,21.74453403,0.055465968,4.444534032,7.444534032,37.94453403,10.94453403,16.94453403,84.94453403,49.94453403,1016.044534,1013.344534,13.84453403,20.84453403
10.04883805,25.48815456,3.988154563,4.688154563,7.388154563,42.48815456,10.48815456,16.48815456,70.48815456,42.48815456,1016.188155,1012.288155,16.48815456,24.48815456
9.613495108,25.78013908,0.419860921,3.580139079,7.580139079,32.58013908,7.580139079,13.58013908,77.58013908,46.58013908,1013.880139,1011.880139,15.18013908,23.18013908
9.337880649,24.00030368,0.900303677,3.500303677,7.900303677,39.70030368,6.700303677,17.70030368,74.70030368,47.70030368,1014.500304,1012.600304,14.90030368,22.50030368
9.703113343,23.92154695,0.821546955,3.421546955,7.821546955,39.62154695,6.621546955,17.62154695,74.62154695,47.62154695,1014.421547,1012.521547,14.82154695,22.42154695
11.37659123,25.76246059,0.437539411,3.562460589,7.562460589,32.56246059,7.562460589,13.56246059,77.56246059,46.56246059,1013.862461,1011.862461,15.16246059,23.16246059
9.116326219,22.3383136,0.1616864,3.9383136,7.6383136,34.8383136,8.8383136,14.8383136,79.8383136,44.8383136,1015.038314,1012.338314,14.3383136,21.3383136
7.744534032,23.46994129,0.33005871,3.46994129,6.76994129,36.16994129,8.16994129,14.16994129,78.16994129,45.16994129,1015.669941,1012.269941,14.16994129,21.36994129
10.48815456,22.1773389,0.322661105,3.777338895,7.477338895,34.6773389,8.677338895,14.6773389,79.6773389,44.6773389,1014.877339,1012.177339,14.1773389,21.1773389
10.78013908,25.3996945,0.800305505,3.199694495,7.199694495,32.1996945,7.199694495,13.1996945,77.1996945,46.1996945,1013.499694,1011.499694,14.7996945,22.7996945
8.800303677,24.67685025,3.17685025,3.87685025,6.57685025,41.67685025,9.67685025,15.67685025,69.67685025,41.67685025,1015.37685,1011.47685,15.67685025,23.67685025
8.721546955,21.59822252,0.201777478,4.298222522,7.298222522,37.79822252,10.79822252,16.79822252,84.79822252,49.79822252,1015.898223,1013.198223,13.69822252,20.69822252
10.76246059,26.13860563,0.061394375,3.938605625,7.938605625,32.93860563,7.938605625,13.93860563,77.93860563,46.93860563,1014.238606,1012.238606,15.53860563,23.53860563
8.0383136,26.52444662,0.324446621,4.324446621,8.324446621,33.32444662,8.324446621,14.32444662,78.32444662,47.32444662,1014.624447,1012.624447,15.92444662,23.92444662
9.46994129,24.37102505,0.571025046,4.371025046,7.671025046,37.07102505,9.071025046,15.07102505,79.07102505,46.07102505,1016.571025,1013.171025,15.07102505,22.27102505
7.877338895,26.71857923,0.518579232,4.518579232,8.518579232,33.51857923,8.518579232,14.51857923,78.51857923,47.51857923,1014.818579,1012.818579,16.11857923,24.11857923
10.3996945,24.99979832,1.199798324,4.999798324,8.299798324,37.69979832,9.699798324,15.69979832,79.69979832,46.69979832,1017.199798,1013.799798,15.69979832,22.89979832
9.67685025,24.07628599,0.976285988,3.576285988,7.976285988,39.77628599,6.776285988,17.77628599,74.77628599,47.77628599,1014.576286,1012.676286,14.97628599,22.57628599
7.598222522,24.44773876,0.647738762,4.447738762,7.747738762,37.14773876,9.147738762,15.14773876,79.14773876,46.14773876,1016.647739,1013.247739,15.14773876,22.34773876
11.13860563,23.75132707,0.048672934,3.751327066,7.051327066,36.45132707,8.451327066,14.45132707,78.45132707,45.45132707,1015.951327,1012.551327,14.45132707,21.65132707
11.52444662,22.44273008,0.057269923,4.042730077,7.742730077,34.94273008,8.942730077,14.94273008,79.94273008,44.94273008,1015.14273,1012.44273,14.44273008,21.44273008
10.37102505,22.41890816,0.618908156,5.118908156,8.118908156,38.61890816,11.61890816,17.61890816,85.61890816,50.61890816,1016.718908,1014.018908,14.51890816,21.51890816
11.71857923,24.24568567,0.445685668,4.245685668,7.545685668,36.94568567,8.945685668,14.94568567,78.94568567,45.94568567,1016.445686,1013.045686,14.94568567,22.14568567
10.99979832,23.47225752,0.027742479,3.872257521,8.272257521,35.97225752,11.97225752,18.97225752,76.97225752,48.97225752,1014.972258,1012.672258,14.77225752,21.37225752
8.876285988,25.00262185,3.50262185,4.20262185,6.90262185,42.00262185,10.00262185,16.00262185,70.00262185,42.00262185,1015.702622,1011.802622,16.00262185,24.00262185
10.44773876,26.2234903,0.023490297,4.023490297,8.023490297,33.0234903,8.023490297,14.0234903,78.0234903,47.0234903,1014.32349,1012.32349,15.6234903,23.6234903
9.751327066,26.04348815,0.156511854,3.843488146,7.843488146,32.84348815,7.843488146,13.84348815,77.84348815,46.84348815,1014.143488,1012.143488,15.44348815,23.44348815
8.142730077,22.70043826,0.799561736,3.100438264,7.500438264,35.20043826,11.20043826,18.20043826,76.20043826,48.20043826,1014.200438,1011.900438,14.00043826,20.60043826
8.418908156,22.56014782,0.060147816,4.160147816,7.860147816,35.06014782,9.060147816,15.06014782,80.06014782,45.06014782,1015.260148,1012.560148,14.56014782,21.56014782
10.24568567,23.75721942,0.257219417,4.157219417,8.557219417,36.25721942,12.25721942,19.25721942,77.25721942,49.25721942,1015.257219,1012.957219,15.05721942,21.65721942
9.472257521,23.03022341,0.530223407,4.630223407,8.330223407,35.53022341,9.530223407,15.53022341,80.53022341,45.53022341,1015.730223,1013.030223,15.03022341,22.03022341
10.00262185,25.7706855,4.270685498,4.970685498,7.670685498,42.7706855,10.7706855,16.7706855,70.7706855,42.7706855,1016.470685,1012.570685,16.7706855,24.7706855
11.2234903,24.46615701,0.666157006,4.466157006,7.766157006,37.16615701,9.166157006,15.16615701,79.16615701,46.16615701,1016.666157,1013.266157,15.16615701,22.36615701
11.04348815,23.92575673,0.825756732,3.425756732,7.825756732,39.62575673,6.625756732,17.62575673,74.62575673,47.62575673,1014.425757,1012.525757,14.82575673,22.42575673
8.700438264,23.55743073,0.057430734,3.957430734,8.357430734,36.05743073,12.05743073,19.05743073,77.05743073,49.05743073,1015.057431,1012.757431,14.85743073,21.45743073
8.260147816,25.77563143,4.275631427,4.975631427,7.675631427,42.77563143,10.77563143,16.77563143,70.77563143,42.77563143,1016.475631,1012.575631,16.77563143,24.77563143
9.757219417,23.53037396,1.030373962,5.130373962,8.830373962,36.03037396,10.03037396,16.03037396,81.03037396,46.03037396,1016.230374,1013.530374,15.53037396,22.53037396
8.730223407,24.37767042,0.877670421,4.777670421,9.177670421,36.87767042,12.87767042,19.87767042,77.87767042,49.87767042,1015.87767,1013.57767,15.67767042,22.27767042
10.7706855,21.28980838,0.510191624,3.989808376,6.989808376,37.48980838,10.48980838,16.48980838,84.48980838,49.48980838,1015.589808,1012.889808,13.38980838,20.38980838
10.46615701,24.16545278,0.365452781,4.165452781,7.465452781,36.86545278,8.865452781,14.86545278,78.86545278,45.86545278,1016.365453,1012.965453,14.86545278,22.06545278
8.725756732,24.62268797,0.822687975,4.622687975,7.922687975,37.32268797,9.322687975,15.32268797,79.32268797,46.32268797,1016.822688,1013.422688,15.32268797,22.52268797
9.557430734,24.98431578,1.884315779,4.484315779,8.884315779,40.68431578,7.684315779,18.68431578,75.68431578,48.68431578,1015.484316,1013.584316,15.88431578,23.48431578
10.77563143,21.58317484,0.216825163,4.283174837,7.283174837,37.78317484,10.78317484,16.78317484,84.78317484,49.78317484,1015.883175,1013.183175,13.68317484,20.68317484
9.230373962,24.82884568,3.328845681,4.028845681,6.728845681,41.82884568,9.828845681,15.82884568,69.82884568,41.82884568,1015.528846,1011.628846,15.82884568,23.82884568
10.37767042,24.82921224,1.729212243,4.329212243,8.729212243,40.52921224,7.529212243,18.52921224,75.52921224,48.52921224,1015.329212,1013.429212,15.72921224,23.32921224
7.289808376,22.62063026,0.879369743,3.020630257,7.420630257,35.12063026,11.12063026,18.12063026,76.12063026,48.12063026,1014.12063,1011.82063,13.92063026,20.52063026
10.16545278,24.74303178,0.94303178,4.74303178,8.04303178,37.44303178,9.44303178,15.44303178,79.44303178,46.44303178,1016.943032,1013.543032,15.44303178,22.64303178
10.62268797,24.93146109,3.431461089,4.131461089,6.831461089,41.93146109,9.931461089,15.93146109,69.93146109,41.93146109,1015.631461,1011.731461,15.93146109,23.93146109
9.784315779,23.25117853,0.751178526,4.851178526,8.551178526,35.75117853,9.751178526,15.75117853,80.75117853,45.75117853,1015.951179,1013.251179,15.25117853,22.25117853
7.583174837,25.03704739,3.53704739,4.23704739,6.93704739,42.03704739,10.03704739,16.03704739,70.03704739,42.03704739,1015.737047,1011.837047,16.03704739,24.03704739
9.828845681,23.99077369,0.490773688,4.390773688,8.790773688,36.49077369,12.49077369,19.49077369,77.49077369,49.49077369,1015.490774,1013.190774,15.29077369,21.89077369
9.629212243,26.36535028,0.165350279,4.165350279,8.165350279,33.16535028,8.165350279,14.16535028,78.16535028,47.16535028,1014.46535,1012.46535,15.76535028,23.76535028
8.620630257,25.34830878,0.85169122,3.14830878,7.14830878,32.14830878,7.14830878,13.14830878,77.14830878,46.14830878,1013.448309,1011.448309,14.74830878,22.74830878
10.74303178,26.17222615,0.027773849,3.972226151,7.972226151,32.97222615,7.972226151,13.97222615,77.97222615,46.97222615,1014.272226,1012.272226,15.57222615,23.57222615
9.931461089,23.53841956,0.438419565,3.038419565,7.438419565,39.23841956,6.238419565,17.23841956,74.23841956,47.23841956,1014.03842,1012.13842,14.43841956,22.03841956
8.951178526,24.1029576,0.602957604,4.502957604,8.902957604,36.6029576,12.6029576,19.6029576,77.6029576,49.6029576,1015.602958,1013.302958,15.4029576,22.0029576
10.03704739,20.89034978,0.909650225,3.590349775,6.590349775,37.09034978,10.09034978,16.09034978,84.09034978,49.09034978,1015.19035,1012.49035,12.99034978,19.99034978
9.990773688,24.75730276,0.957302758,4.757302758,8.057302758,37.45730276,9.457302758,15.45730276,79.45730276,46.45730276,1016.957303,1013.557303,15.45730276,22.65730276
11.36535028,23.6709876,1.170987601,5.270987601,8.970987601,36.1709876,10.1709876,16.1709876,81.1709876,46.1709876,1016.370988,1013.670988,15.6709876,22.6709876
10.34830878,21.2490726,0.5509274,3.9490726,6.9490726,37.4490726,10.4490726,16.4490726,84.4490726,49.4490726,1015.549073,1012.849073,13.3490726,20.3490726
11.17222615,23.04597298,0.454027022,3.445972978,7.845972978,35.54597298,11.54597298,18.54597298,76.54597298,48.54597298,1014.545973,1012.245973,14.34597298,20.94597298
8.338419565,25.28051653,3.780516534,4.480516534,7.180516534,42.28051653,10.28051653,16.28051653,70.28051653,42.28051653,1015.980517,1012.080517,16.28051653,24.28051653
10.1029576,22.46866045,0.031339549,4.068660451,7.768660451,34.96866045,8.968660451,14.96866045,79.96866045,44.96866045,1015.16866,1012.46866,14.46866045,21.46866045
6.890349775,26.67757116,0.47757116,4.47757116,8.47757116,33.47757116,8.47757116,14.47757116,78.47757116,47.47757116,1014.777571,1012.777571,16.07757116,24.07757116
10.75730276,23.61716761,0.517167607,3.117167607,7.517167607,39.31716761,6.317167607,17.31716761,74.31716761,47.31716761,1014.117168,1012.217168,14.51716761,22.11716761
9.370987601,26.45205343,0.25205343,4.25205343,8.25205343,33.25205343,8.25205343,14.25205343,78.25205343,47.25205343,1014.552053,1012.552053,15.85205343,23.85205343
7.2490726,25.55985444,0.640145564,3.359854436,7.359854436,32.35985444,7.359854436,13.35985444,77.35985444,46.35985444,1013.659854,1011.659854,14.95985444,22.95985444
